code_name,barrier,Ir_Partial charge,Ir_Atom SASA,Ir_Buried volume,Ir_Atom H bond H2O,Ir_Fukui+,Ir_Fukui-,Ir_Atom electrophilicity,Ir_Fukui_rad,Ir_Fukui dual,Ir_Atom dipole moment,Ir_Coord. numbers,Ir_Atom Polarizability,Ir_Atom FOD,Ir_Atom dispersion,Ir_Pyramidalization,Ir_Pyramidaliz. volume,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Polarizability,Total FOD,Hardness,Softness,Dispersion area,Dispersion volume,Chem. potential,Electrophilicity,Electrofugality,Nucleofugality,S0-T1 gap
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-co_1_bromide_1_smi1_1_s_1,11.4,0.0455,5.0899,72.12,0,0.049,0.133,0.0385,0.091,-0.084,0.231,3.377,31.914,0.3549,33.5859,0.0002,0.0053,5.5819,-6.7072,-1.1253,6.787,0.4875,3.4188,420.0804,-13.29,-2.17,-8.4565,174.3858,1.0148,6.2995,0.1587,288.4648,289.4109,-3.6372,1.0501,7.8371,0.5626,43.1
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,11.4,-0.1698,4.3402,74.6829,0,0.0112,0.1367,0.021,0.0738,-0.1256,0.4202,3.7133,32.3376,0.3242,40.7182,0.0244,1.6999,7.9472,-7.4987,0.4486,5.752,-0.0877,8.1581,688.0476,-21.9116,-2.6294,-7.2944,365.7422,0.7844,5.8397,0.1712,549.9415,568.4683,-2.8322,0.6868,6.4388,0.7745,58.7854
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,4.9,-0.3298,10.539,70.943,0,0.1477,0.1039,0.0362,0.1258,0.0437,0.1916,3.7395,32.2747,0.2132,36.6554,0.0456,0.5309,8.3554,-6.9353,1.4201,5.5006,-1.5981,6.5416,477.7741,-14.6876,-2.1219,-6.5912,214.0683,0.4464,7.0988,0.1409,361.9239,358.5404,-1.9513,0.2682,5.7688,1.8663,63.4777
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,11.7,-0.0014,1.1091,73.2207,0,0.0305,0.1451,0.0207,0.0878,-0.1146,0.5153,3.5688,32.4878,0.3279,35.8302,0.0104,0.1361,7.5215,-5.6838,1.8377,5.168,-1.3571,5.4734,508.0748,-17.8731,-2.0513,-6.6654,204.1115,0.8108,6.5251,0.1533,368.4857,354.556,-1.9055,0.2782,5.4462,1.6353,55.2909
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,8.6,-0.3244,2.9646,72.6101,0,0.0248,0.1115,0.0222,0.0686,-0.0867,0.1904,3.7573,32.3603,0.3003,38.2918,0.0179,0.2344,7.8576,-7.2445,0.6131,6.018,-0.2825,4.8517,525.9369,-14.7992,-3.5375,-7.556,251.4115,0.805,6.3005,0.1587,386.9063,402.196,-2.8677,0.6532,6.6712,0.9357,54.2138
ir_tbp_1_dft-ime_1_dft-phos_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,10.8,-0.0665,5.9576,74.0092,0,0.0465,0.1272,0.0313,0.0872,-0.0807,0.5619,3.7417,32.6786,0.3819,35.4151,0.0439,2.7212,7.0764,-6.6104,0.466,5.6888,-0.2686,7.3236,527.1941,-29.4466,-2.9962,-7.3416,231.0829,0.9758,5.9574,0.1679,376.4698,371.5715,-2.7101,0.6164,6.3052,0.885,43.1511
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,13.2,-0.0434,3.555,71.439,0,0.1655,0.1502,0.0428,0.1579,0.0153,0.8345,3.5737,31.9284,0.209,37.7314,0.0233,0.8296,7.6515,-6.9585,0.693,5.9759,-1.8085,2.9436,505.1409,-16.9375,-3.9062,-6.6915,221.8536,0.386,7.7844,0.1285,388.0351,389.0665,-2.0837,0.2789,6.2548,2.0874,65.1138
ir_tbp_1_dft-pet3_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,6.7,-0.2336,2.9602,74.9896,0,0.1893,0.1489,0.057,0.1691,0.0404,0.1343,3.7758,32.4857,0.2353,39.073,0.0116,0.3463,8.0976,-7.7578,0.3399,6.1093,-1.299,0.7873,511.1111,-7.0015,-1.6843,-6.9474,235.6398,0.45,7.4083,0.135,395.4393,404.3751,-2.4052,0.3904,6.4998,1.6894,60.5204
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1,18,0.1657,4.2566,70.592,0,0.0449,0.1577,0.0325,0.1015,-0.1127,1.1741,3.4923,31.8902,0.3477,34.889,0.0169,2.0661,6.5516,-6.5015,0.0501,5.9238,-0.5509,3.3672,495.5405,-22.2903,-4.15,-7.3925,215.6304,0.8064,6.4747,0.1545,363.9237,367.5251,-2.6865,0.5574,6.4812,1.1083,51.5749
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,6.6,-0.2352,18.8044,67.3802,0,0.123,0.135,0.0652,0.129,-0.012,0.1443,3.783,32.437,0.3862,34.3009,0.005,0.101,6.8444,-7.1539,-0.3095,6.2909,0.109,6.8994,472.1287,-17.5445,-3.6249,-7.7658,214.2838,0.8541,6.182,0.1618,340.878,334.9394,-3.2,0.8282,7.1191,0.7192,46.5752
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-co_1_dft-icn_1_smi1_1_s_1,12.2,-0.1324,1.9424,79.8977,0,0.004,0.1123,0.0153,0.0581,-0.1083,0.4907,3.7116,32.2784,0.321,44.9889,0.0247,1.6252,8.3213,-8.1256,0.1957,6.3029,0.6018,2.0011,837.1101,-14.0321,-1.9009,-7.7443,502.6858,0.8809,5.7012,0.1754,687.9855,739.3888,-3.4523,1.0453,7.3482,0.4436,59.6896
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,6.3,-0.0524,18.3271,67.5794,0,0.123,0.1865,0.0466,0.155,-0.0635,0.6476,3.6315,32.5265,0.3075,32.4005,0.0241,0.8769,7.8479,-6.5261,1.3218,5.802,-1.2551,6.5671,428.9853,-25.0046,-4.7599,-6.849,180.3134,0.6554,7.057,0.1417,303.8801,295.2415,-2.2734,0.3662,6.1682,1.6213,57.0874
ir_tbp_1_dft-phos_1_dft-py_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,13.1,-0.1402,12.9102,68.2349,0,0.0155,0.111,0.0202,0.063,-0.0955,0.8949,3.678,32.2925,0.413,34.1595,0.0319,0.4905,6.1165,-6.225,-0.1085,5.7356,0.2822,6.9161,507.4194,-14.5751,-1.6449,-7.6833,226.5206,1.1839,5.4535,0.1834,353.2464,344.4162,-3.0089,0.8301,6.5657,0.5479,42.7445
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_bromide_1_smi1_1_s_1,12.2,0.0426,11.4899,68.42,0,0.035,0.141,0.0312,0.088,-0.106,0.1939,3.528,32.069,0.4339,32.4795,0.0032,0.0631,5.089,-5.591,-0.502,5.8966,0.0798,8.2316,469.4231,-25.93,-4.03,-7.6752,191.0993,1.1636,5.8168,0.1719,317.8971,303.9337,-2.9882,0.7675,6.6641,0.6877,40.37
ir_tbp_1_dft-ime_1_dft-py_1_dft-co_1_dft-sh_1_smi1_1_s_1,12.3,0.0172,1.314,73.7441,0,0.022,0.1439,0.0251,0.0828,-0.122,0.6291,3.5961,32.4078,0.3367,35.7497,0.0213,0.279,6.3859,-6.2237,0.1622,5.8617,-0.258,1.1353,471.1489,-12.8789,-1.8862,-7.5647,204.1511,0.9479,6.1196,0.1634,334.4329,327.4141,-2.8019,0.6415,6.5032,0.8995,50.0331
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,18.5,0.2584,15.989,65.894,0,0.0537,0.1209,0.0418,0.0876,-0.0672,0.6261,3.5017,32.0126,0.3462,31.121,0.0475,1.2963,5.7776,-6.5992,-0.8216,6.591,0.7595,5.3464,457.0867,-17.6032,-3.0074,-8.5623,189.5529,1.0518,5.8315,0.1715,305.8203,294.4957,-3.6752,1.1582,7.7492,0.3988,43.4226
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,11.3,0.1398,9.8049,67.87,0,0.046,0.1625,0.0395,0.104,-0.1165,0.1663,3.589,32.3675,0.5013,31.1506,0.0286,1.4168,5.5467,-6.1668,-0.6201,6.295,0.2833,8.5567,440.7646,-24.04,-4.225,-7.8935,170.4194,1.2148,6.0117,0.1664,294.7639,279.5498,-3.2892,0.8998,7.1948,0.6165,39.915
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,13.6,0.0433,9.0899,68.95,0,0.04,0.11,0.0316,0.075,-0.07,0.8373,3.633,32.144,0.3364,34.4828,0.0067,1.8812,6.2485,-7.2383,-0.9898,6.1783,0.4404,8.9906,485.411,-25.93,-4.38,-8.2908,209.0743,1.0273,5.7379,0.1743,350.8622,337.0238,-3.3094,0.9543,7.1326,0.5139,41.94
ir_tbp_1_dft-nme3_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,21.8,0.3435,12.8099,67.24,0,0.076,0.19,0.0473,0.133,-0.114,1.1253,3.278,31.607,0.3288,30.2886,0.0342,1.0983,6.1992,-6.1743,0.0249,6.5911,-0.4348,1.4671,409.1399,-15.88,-2.47,-7.7154,160.4426,0.7491,7.0259,0.1423,278.7835,276.4183,-3.0781,0.6743,7.2654,1.1091,55.65
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,4.9,0.0942,0.2634,77.3849,0,0.0643,0.1596,0.0301,0.112,-0.0953,0.74,3.3726,32.3904,0.3337,35.5771,0.0796,2.2267,8.0911,-6.4492,1.6419,5.7058,-1.3375,5.5696,454.0183,-29.846,-4.5416,-6.862,189.0898,0.7936,7.0434,0.142,329.382,332.0753,-2.1842,0.3387,6.0445,1.6762,45.9563
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,10.7,-0.272,12.1661,68.2117,0,0.0245,0.0982,0.0199,0.0618,-0.0737,0.3878,3.6881,32.1446,0.2628,35.0627,0.007,0.0685,7.588,-7.2266,0.3613,6.3505,-0.4352,3.4988,468.2134,-18.8565,-3.93,-7.5927,208.9739,0.63,6.7857,0.1474,333.9074,328.0256,-2.9577,0.6446,6.9951,1.0798,61.5965
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,13.7,0.0516,7.5653,72.1372,0,0.0135,0.1536,0.0242,0.0835,-0.14,0.7805,3.561,32.1975,0.3682,37.0042,0.0092,1.1227,7.3853,-6.7253,0.66,5.8654,-0.016,5.8446,654.3636,-27.1196,-5.3212,-7.274,338.5247,0.8865,5.8815,0.17,495.3906,510.2326,-2.9247,0.7272,6.5927,0.7432,55.841
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,14,0.1491,3.74,69.75,0,0.027,0.154,0.0317,0.091,-0.127,0.021,3.626,32.359,0.5648,32.9102,0.0084,0.3516,5.5175,-6.1089,-0.5914,5.9053,0.5249,6.1395,472.0329,-16.58,-3.36,-7.7299,192.9313,1.4319,5.3804,0.1859,318.5859,301.4921,-3.2151,0.9606,6.8659,0.4357,33.79
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_dft-cn_1_smi1_1_s_1,6.3,-0.1058,0.219,78.7297,0,0.029,0.1514,0.0295,0.0902,-0.1224,0.1693,3.7188,32.8597,0.3684,43.3467,0.0222,1.7812,8.1221,-7.4464,0.6757,6.0105,-0.0623,3.9535,675.0025,-19.027,-2.1406,-7.3171,352.714,0.889,6.0728,0.1647,522.415,540.327,-2.9741,0.7283,6.7388,0.7906,56.0434
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,8.9,-0.0092,14.1783,67.6606,0,0.045,0.13,0.0369,0.088,-0.085,0.8338,3.6905,32.4725,0.4325,32.3604,0.0146,3.0487,6.7491,-6.939,-0.1899,6.4035,0.5013,3.2703,476.6024,-6.7503,-1.26,-8.0324,209.1804,1.0876,5.9021,0.1694,325.1934,316.0236,-3.4524,1.0097,7.4132,0.5084,45.8146
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-oh_1_smi1_1_s_1,23.2,0.2855,4.8698,69.9,0,0.056,0.145,0.0399,0.101,-0.089,1.0218,3.477,32.037,0.4125,33.059,0.0737,1.3303,5.5987,-6.2957,-0.6971,6.1665,0.0598,3.1484,462.9189,-17.4899,-3.19,-7.8377,185.1089,1.0435,6.1067,0.1638,323.5822,314.5822,-3.1132,0.7935,6.96,0.7337,40.4
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,14.5,0.0286,14.4018,66.7214,0,0.127,0.1404,0.0517,0.134,-0.0134,0.9175,3.5513,32.0976,0.2193,33.5814,0.0045,1.7456,7.9817,-6.8091,1.1726,6.3361,-0.7561,2.998,470.761,-16.6853,-3.4466,-7.5026,199.8833,0.527,7.0922,0.141,337.4444,322.5437,-2.79,0.5488,6.8849,1.3049,63.4849
ir_tbp_1_dft-phos_1_dft-py_1_dft-co_1_dft-itcn_1_smi1_1_s_1,19.2,0.0787,15.6791,66.3049,0,0.0425,0.098,0.0342,0.07,-0.0555,0.9799,3.6065,32.197,0.3191,32.9552,0.0038,2.9637,7.0126,-7.2623,-0.2497,6.6538,0.9269,3.7642,491.2397,-10.6442,-1.42,-8.5053,223.6545,1.0005,5.7269,0.1746,345.417,336.2497,-3.7904,1.2543,7.9081,0.3274,48.8216
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,5.2,-0.1822,7.9599,72.51,0,0.083,0.149,0.039,0.116,-0.066,0.4798,3.806,32.39,0.2197,36.0388,0.0006,0.019,8.552,-7.8133,0.7387,6.6114,-0.9269,2.7902,455.7776,-17.38,-3.08,-7.6345,196.4243,0.5408,7.5383,0.1327,341.3512,334.7898,-2.8422,0.5358,7.1472,1.4627,54.38
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,21.4,0.3253,21.3612,63.6148,0,0.058,0.17,0.0409,0.114,-0.112,0.8416,3.423,31.8495,0.5038,29.614,0.0544,1.2628,4.9811,-5.2983,-0.3171,5.6388,-0.2055,5.2988,448.2199,-24.94,-4.2203,-7.3593,177.1361,1.1922,5.8443,0.1711,301.2202,287.3864,-2.7167,0.6314,6.2702,0.8369,36.4459
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,7.9,-0.1701,0.1307,78.8827,0,0.0199,0.1192,0.0224,0.0695,-0.0993,0.2602,3.6498,32.4496,0.292,43.6134,0.0285,0.4081,7.6857,-7.0345,0.6512,6.0877,0.0145,2.6398,671.4358,-14.4096,-2.2308,-7.4681,358.0769,0.8045,6.0732,0.1646,516.9799,543.5585,-3.0511,0.7665,6.8542,0.7519,59.6095
ir_tbp_1_dft-ime_1_dft-ime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,15.9,0.1274,0.661,75.7619,0,0.0884,0.1403,0.0371,0.1144,-0.0519,0.5443,3.5753,32.7017,0.2573,37.4542,0.0164,0.8321,8.8912,-6.7185,2.1726,5.88,-1.0212,4.2811,520.4438,-18.3158,-2.0897,-6.9621,227.4736,0.6166,6.9012,0.1449,380.2148,374.9801,-2.4294,0.4276,6.3076,1.4488,61.9938
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,5.2,-0.1822,7.9599,72.51,0,0.083,0.149,0.039,0.116,-0.066,0.4798,3.806,32.39,0.2197,36.0388,0.0006,0.019,8.552,-7.8133,0.7387,6.6114,-0.9269,2.7902,455.7776,-17.38,-3.08,-7.6345,196.4243,0.5408,7.5383,0.1327,341.3512,334.7898,-2.8422,0.5358,7.1472,1.4627,54.38
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,12.9,0.111,3.59,69.77,0,0.023,0.157,0.0285,0.09,-0.134,0.032,3.622,32.47,0.5692,33.4249,0.0003,0.0044,5.8755,-5.6835,0.192,5.3138,0.0504,5.9557,518.2342,-12.5,-1.53,-7.1945,209.3858,1.364,5.2634,0.19,353.4964,331.9882,-2.6821,0.6834,5.9972,0.633,35.46
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,6.3,-0.2846,2.5206,76.0928,0,0.1521,0.0921,0.0459,0.1219,0.06,0.2667,3.7375,32.2589,0.207,39.1861,0.0196,0.229,8.5055,-7.6934,0.8122,6.1392,-1.1109,2.0253,487.751,-7.8134,-1.7872,-7.2532,232.6376,0.4639,7.2502,0.1379,374.1671,394.0153,-2.5142,0.4359,6.5752,1.5468,61.9674
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_fluoride_1_smi1_1_s_1,15.1,-0.0168,5.2436,72.689,0,0.0186,0.1277,0.0228,0.0732,-0.1092,0.9477,3.5834,32.0378,0.2656,38.7934,0.0105,0.7219,7.8821,-7.4615,0.4206,6.3637,-0.0503,1.5787,648.3619,-14.6599,-2.266,-7.5127,331.5514,0.6505,6.414,0.1559,496.3051,511.5517,-3.1567,0.777,7.1407,0.8272,64.2423
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,10.4,0.1154,3.4153,74.0079,0,0.0434,0.162,0.0301,0.1028,-0.1186,0.6955,3.5214,32.5464,0.3164,33.5717,0.045,1.4034,8.2732,-6.4076,1.8656,5.9161,-0.8647,1.4627,464.8737,-25.6519,-4.132,-7.0502,185.8199,0.8176,6.7808,0.1475,330.4197,318.5125,-2.5257,0.4704,6.3864,1.3351,44.3876
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,12.4,0.0429,4.4089,72.2688,0,0.0808,0.1581,0.038,0.1192,-0.0773,0.8111,3.5683,32.2297,0.2747,35.5695,0.0162,2.0474,8.044,-7.0685,0.9755,6.1522,-0.9984,6.4624,508.1016,-23.7952,-4.606,-7.3704,216.4178,0.5897,7.1506,0.1398,377.7007,379.0507,-2.5769,0.4644,6.6166,1.4627,60.7544
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_fluoride_1_smi1_1_s_1,18.7,0.1787,6.5175,70.6183,0,0.0272,0.1222,0.0285,0.0748,-0.0951,1.1954,3.4902,31.8019,0.3853,36.1437,0.0317,1.3193,6.0243,-6.9902,-0.9659,6.5475,0.8519,2.0088,641.142,-15.8651,-2.289,-8.3239,325.1159,1.0798,5.6955,0.1756,472.509,487.9788,-3.6997,1.2017,7.7491,0.3497,43.732
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,15.1,0.1458,10.6399,68.04,0,0.047,0.152,0.0362,0.099,-0.105,0.1279,3.6015,32.339,0.5409,31.7542,0.0254,1.1688,5.4181,-5.8942,-0.4761,5.7651,-0.0229,6.8878,485.9218,-13.905,-1.935,-7.5268,187.6493,1.2816,5.788,0.1728,329.7797,311.6395,-2.8711,0.7121,6.4772,0.735,37.505
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,9.8,-0.2595,8.628,72.4719,0,0.0261,0.0765,0.0223,0.0513,-0.0504,0.4567,3.6929,32.1895,0.3114,38.3516,0.0232,0.4688,7.3692,-7.5757,-0.2065,6.5719,0.7379,0.9945,664.3995,-9.3956,-1.2701,-8.1638,357.8615,0.8743,5.834,0.1714,497.6829,524.0053,-3.6549,1.1449,7.7169,0.4071,53.5566
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,4.6,-0.0561,6.2801,72.9564,0,0.1072,0.1812,0.043,0.1442,-0.074,0.6096,3.625,32.6157,0.3235,34.9797,0.0435,1.7234,7.8748,-6.7347,1.1402,5.6995,-1.2038,6.6655,483.3778,-24.2514,-4.5551,-6.8086,215.2302,0.6864,6.9033,0.1449,353.616,360.6376,-2.2478,0.366,6.0655,1.5698,55.5733
ir_tbp_1_dft-pyz_1_dft-nme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,9.8,0.056,5.1099,72.15,0,0.056,0.133,0.0392,0.095,-0.077,0.1818,3.378,31.894,0.4093,33.8739,0.0054,0.1249,5.3671,-6.2897,-0.9226,6.3257,0.1435,6.3479,426.5819,-22.34,-4.44,-8.0395,178.7509,1.0907,6.1822,0.1618,295.3267,296.0977,-3.2346,0.8462,7.1719,0.7027,41.11
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,10.1,-0.3029,11.4515,68.9023,0,0.0349,0.1028,0.0258,0.0689,-0.0679,0.1909,3.721,32.264,0.231,35.7262,0.0006,0.0081,7.9679,-7.5582,0.4096,6.8243,-0.0231,1.9353,467.001,-9.7104,-2.1371,-8.0822,211.0241,0.631,6.8474,0.146,329.396,328.0807,-3.4006,0.8444,7.6687,0.8675,62.8595
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,6.9,-0.3173,5.1836,74.4921,0,0.0139,0.1145,0.0189,0.0638,-0.1006,0.4028,3.6798,32.1387,0.3235,41.1143,0.0281,1.4869,7.4088,-6.8992,0.5096,5.7072,-0.146,4.6803,684.4759,-15.3834,-1.7667,-7.2388,364.0094,0.7834,5.8532,0.1708,540.0928,561.5776,-2.7806,0.6605,6.3677,0.8066,59.7805
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,5.2,0.0726,0.4977,75.0349,0,0.1279,0.1902,0.0353,0.1586,-0.0623,0.5241,3.3924,32.6921,0.3347,36.0938,0.0327,1.3552,7.83,-6.3797,1.4503,5.5282,-2.0082,7.3947,461.2647,-23.1331,-3.3403,-6.2775,188.2761,0.6828,7.5364,0.1327,331.3636,326.652,-1.76,0.2055,5.7337,2.2137,59.6454
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,8.3,-0.1767,2.5848,77.0939,0,0.1344,0.1096,0.042,0.1218,0.0247,0.3592,3.7155,32.4119,0.1933,41.2749,0.0107,0.7028,8.2919,-7.6378,0.6541,5.6086,-1.1213,9.8828,605.0384,-20.8379,-1.7879,-6.8669,297.1596,0.4293,6.7299,0.1486,489.7992,516.5712,-2.2436,0.374,5.9826,1.4953,62.7008
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,13.9,0.0334,1.8268,73.8033,0,0.0314,0.1235,0.0284,0.0774,-0.0921,0.6129,3.6143,32.3401,0.3624,35.5489,0.0193,0.2608,5.8091,-6.5327,-0.7236,6.1129,0.2359,4.7705,470.5666,-13.5889,-1.7964,-7.9928,200.4147,1.086,5.877,0.1702,337.8009,330.441,-3.1744,0.8575,6.9705,0.6216,40.7699
ir_tbp_1_dft-pph3_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,8.3,-0.1602,1.4252,74.967,0,0.0066,0.1263,0.0184,0.0664,-0.1198,0.696,3.6234,32.2014,0.4102,40.4611,0.0013,0.0225,6.4554,-6.4848,-0.0295,5.6966,0.3897,5.9527,683.8201,-17.6993,-2.1146,-7.5557,364.2098,1.1587,5.307,0.1884,522.7975,548.1895,-3.0432,0.8725,6.5692,0.4828,47.9681
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,11.1,0.0661,12.3125,68.0446,0,0.036,0.136,0.0306,0.086,-0.1,0.2848,3.573,32.1425,0.45,32.0463,0.0106,0.1604,5.0914,-5.5082,-0.4168,5.5893,0.0084,7.4579,466.4656,-23.8055,-3.28,-7.5398,192.3954,1.2592,5.5808,0.1792,318.588,305.3974,-2.7988,0.7018,6.2911,0.6934,36.2702
ir_tbp_1_dft-iz_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,10.9,0.1239,6.5813,71.6539,0,0.0705,0.1755,0.027,0.123,-0.1049,0.431,3.5845,32.7592,0.3921,34.1858,0.038,1.9553,7.586,-5.7214,1.8645,5.0175,-1.716,2.0474,476.7619,-19.2139,-4.1154,-6.2803,194.92,0.8346,6.7335,0.1485,337.0515,324.5864,-1.6508,0.2023,5.2199,1.9183,52.9791
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,16.5,0.2515,12.2565,66.8804,0,0.0467,0.119,0.0377,0.0829,-0.0723,0.5452,3.5217,32.0199,0.4031,31.7783,0.0353,1.0395,5.7483,-6.472,-0.7237,6.3429,0.7045,8.3764,461.3902,-23.7893,-4.3449,-8.3536,190.2053,1.1644,5.6384,0.1774,313.5096,305.3685,-3.5237,1.1011,7.444,0.3966,40.5852
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,4.2,-0.0644,9.0515,71.7165,0,0.2109,0.1849,0.0506,0.1978,0.026,0.7479,3.478,32.4308,0.2496,34.1104,0.0095,1.3235,7.8931,-7.0601,0.833,5.9791,-1.9751,7.0533,427.7832,-19.7387,-3.3299,-6.6048,179.9769,0.474,7.9542,0.1257,313.3549,314.6244,-2.002,0.252,6.2311,2.227,64.6894
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,8,-0.1022,0.0581,79.2212,0,0.0084,0.1469,0.0207,0.0779,-0.1385,0.2077,3.7276,32.8319,0.4468,44.6492,0.0518,1.454,7.5601,-6.6923,0.8678,4.986,-0.383,5.2537,710.2433,-13.0861,-1.5106,-6.7371,375.3897,1.0665,5.369,0.1863,569.5416,588.1009,-2.3015,0.4933,5.4794,0.8763,50.3274
ir_tbp_1_dft-ime_1_dft-iz_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,11,0.0218,4.017,72.19,0,0.0546,0.1546,0.0259,0.1048,-0.1,0.5329,3.5589,32.4552,0.3407,34.3439,0.011,0.1637,7.4755,-5.5576,1.918,5.274,-1.4343,2.6247,459.3921,-22.5245,-4.6704,-6.5217,195.0448,0.8196,6.7082,0.1491,323.3831,313.8602,-1.9198,0.2747,5.5487,1.709,54.8577
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-co_1_fluoride_1_smi1_1_s_1,19.6,0.1772,10.8348,69.3939,0,0.0188,0.1532,0.0265,0.0859,-0.1344,1.1879,3.4312,31.8584,0.3152,34.6893,0.0066,1.6792,7.4041,-6.6986,0.7055,6.4338,0.1225,1.2518,629.8056,-16.6379,-2.614,-7.5409,312.4103,0.7761,6.3113,0.1584,469.7689,482.9715,-3.2781,0.8514,7.2852,0.7289,60.7706
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,6,-0.0609,0.1934,80.7766,0,0.0115,0.1317,0.0205,0.0716,-0.1203,0.4842,3.722,32.5996,0.3665,42.4909,0.0564,2.5781,7.6803,-6.9877,0.6927,5.6057,-0.128,4.8766,677.7881,-30.9254,-4.3915,-7.1534,358.8195,0.9892,5.7337,0.1744,535.632,561.2648,-2.7388,0.6542,6.2598,0.7822,45.735
