Reaction,Aryl SMILES,Catalyst Name,Base Name,Solvent Name,Yield
375,Brc1cccnc1,rockphos-pd-g3,BTMG,DMSO,3.325337
376,Brc1cccnc1,rockphos-pd-g3,BEMP,DMSO,1.6340393
377,Brc1cccnc1,rockphos-pd-g3,BTTP,DMSO,2.96575
378,Brc1cccnc1,rockphos-pd-g3,P2Et,DMSO,7.1316795
379,Brc1cccnc1,adbrettphos-pd-g3,DBU,DMSO,4.177788
380,Brc1cccnc1,adbrettphos-pd-g3,MTBD,DMSO,4.619242
381,Brc1cccnc1,adbrettphos-pd-g3,BTMG,DMSO,4.7474566
382,Brc1cccnc1,adbrettphos-pd-g3,BEMP,DMSO,1.5998578
383,Brc1cccnc1,adbrettphos-pd-g3,BTTP,DMSO,3.4511576
384,Brc1cccnc1,adbrettphos-pd-g3,P2Et,DMSO,7.537516
385,Brc1cccnc1,binap-pd-g3,DBU,DMSO,0.457816
386,Brc1cccnc1,binap-pd-g3,MTBD,DMSO,0.45484048
387,Brc1cccnc1,binap-pd-g3,BTMG,DMSO,0.34296104
388,Brc1cccnc1,binap-pd-g3,BEMP,DMSO,0.32553628
389,Brc1cccnc1,binap-pd-g3,BTTP,DMSO,0.32441667
390,Brc1cccnc1,binap-pd-g3,P2Et,DMSO,0
391,Brc1cccnc1,dppf-pd-g3,DBU,DMSO,0.50546736
392,Brc1cccnc1,dppf-pd-g3,MTBD,DMSO,0.2958045
393,Brc1cccnc1,dppf-pd-g3,BTMG,DMSO,0.30062294
394,Brc1cccnc1,dppf-pd-g3,BEMP,DMSO,0.26497522
395,Brc1cccnc1,dppf-pd-g3,BTTP,DMSO,0.25579962
396,Brc1cccnc1,dppf-pd-g3,P2Et,DMSO,0.47752833
397,Brc1cccnc1,xantphos-pd-g2,DBU,DMSO,0
398,Brc1cccnc1,xantphos-pd-g2,MTBD,DMSO,0.7110348
399,Brc1cccnc1,xantphos-pd-g2,BTMG,DMSO,0.7595484
400,Brc1cccnc1,xantphos-pd-g2,BEMP,DMSO,0.604567
401,Brc1cccnc1,xantphos-pd-g2,BTTP,DMSO,0.90335494
402,Brc1cccnc1,xantphos-pd-g2,P2Et,DMSO,0.12078453
403,Brc1cccnc1,tbu3p-pd-g2,DBU,DMSO,0
404,Brc1cccnc1,tbu3p-pd-g2,MTBD,DMSO,0
405,Brc1cccnc1,tbu3p-pd-g2,BTMG,DMSO,0
406,Brc1cccnc1,tbu3p-pd-g2,BEMP,DMSO,0
407,Brc1cccnc1,tbu3p-pd-g2,BTTP,DMSO,0
408,Brc1cccnc1,tbu3p-pd-g2,P2Et,DMSO,0.1432033
409,Brc1cccnc1,ppa-pd-g3,DBU,DMSO,0
410,Brc1cccnc1,ppa-pd-g3,MTBD,DMSO,0
411,Brc1cccnc1,ppa-pd-g3,BTMG,DMSO,0
412,Brc1cccnc1,ppa-pd-g3,BEMP,DMSO,0
413,Brc1cccnc1,ppa-pd-g3,BTTP,DMSO,0
414,Brc1cccnc1,ppa-pd-g3,P2Et,DMSO,0
415,Brc1cccnc1,aphos-pd-g3,DBU,DMSO,0
416,Brc1cccnc1,aphos-pd-g3,MTBD,DMSO,0
417,Brc1cccnc1,aphos-pd-g3,BTMG,DMSO,0
418,Brc1cccnc1,aphos-pd-g3,BEMP,DMSO,0
419,Brc1cccnc1,aphos-pd-g3,BTTP,DMSO,0
420,Brc1cccnc1,aphos-pd-g3,P2Et,DMSO,0
421,Brc1cccnc1,xphos-pd-g3,DBU,DMSO,0.1488462
422,Brc1cccnc1,xphos-pd-g3,MTBD,DMSO,0.32829118
423,Brc1cccnc1,xphos-pd-g3,BTMG,DMSO,0.40859485
424,Brc1cccnc1,xphos-pd-g3,BEMP,DMSO,0.36253664
425,Brc1cccnc1,xphos-pd-g3,BTTP,DMSO,0.24145794
426,Brc1cccnc1,xphos-pd-g3,P2Et,DMSO,0.26752806
427,Brc1cccnc1,ruphos-pd-g2,DBU,DMSO,0
428,Brc1cccnc1,ruphos-pd-g2,MTBD,DMSO,0
429,Brc1cccnc1,ruphos-pd-g2,BTMG,DMSO,0
430,Brc1cccnc1,ruphos-pd-g2,BEMP,DMSO,0
431,Brc1cccnc1,ruphos-pd-g2,BTTP,DMSO,0
432,Brc1cccnc1,ruphos-pd-g2,P2Et,DMSO,0
433,Brc1cccnc1,dtbpf-pd-g3,DBU,DMSO,0.30276838
434,Brc1cccnc1,dtbpf-pd-g3,MTBD,DMSO,0.48976108
435,Brc1cccnc1,dtbpf-pd-g3,BTMG,DMSO,0.4795102
436,Brc1cccnc1,dtbpf-pd-g3,BEMP,DMSO,0.36564535
437,Brc1cccnc1,dtbpf-pd-g3,BTTP,DMSO,1.9070957
438,Brc1cccnc1,dtbpf-pd-g3,P2Et,DMSO,1.3320684
439,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,DBU,DMSO,0.18440507
440,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,MTBD,DMSO,0.17799637
441,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,BTMG,DMSO,0.30279988
442,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,BEMP,DMSO,0.21084307
443,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,BTTP,DMSO,1.2360191
444,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,P2Et,DMSO,3.332106
445,Brc1cccnc1,mordalphos-pd-g3,DBU,DMSO,0
446,Brc1cccnc1,mordalphos-pd-g3,MTBD,DMSO,0.12017933
447,Brc1cccnc1,mordalphos-pd-g3,BTMG,DMSO,0.12560621
448,Brc1cccnc1,mordalphos-pd-g3,BEMP,DMSO,0.1180064
449,Brc1cccnc1,mordalphos-pd-g3,BTTP,DMSO,0.22672321
450,Brc1cccnc1,mordalphos-pd-g3,P2Et,DMSO,1.6866424
451,Brc1cccnc1,brettphos-pd-g3,DBU,DMSO,0.57922083
452,Brc1cccnc1,brettphos-pd-g3,MTBD,DMSO,8.953548
453,Brc1cccnc1,brettphos-pd-g3,BTMG,DMSO,9.037526
454,Brc1cccnc1,brettphos-pd-g3,BEMP,DMSO,2.5609734
455,Brc1cccnc1,brettphos-pd-g3,BTTP,DMSO,10.502777
456,Brc1cccnc1,brettphos-pd-g3,P2Et,DMSO,9.763782
457,Brc1cccnc1,tbuxphos-pd-g3,DBU,DMSO,11.720103
458,Brc1cccnc1,tbuxphos-pd-g3,MTBD,DMSO,8.270267
459,Brc1cccnc1,tbuxphos-pd-g3,BTMG,DMSO,7.882992
460,Brc1cccnc1,tbuxphos-pd-g3,BEMP,DMSO,2.4592261
461,Brc1cccnc1,tbuxphos-pd-g3,BTTP,DMSO,7.4398427
462,Brc1cccnc1,tbuxphos-pd-g3,P2Et,DMSO,9.105456
463,Brc1cccnc1,tbubrettphos-pd-g3,DBU,DMSO,10.3751955
464,Brc1cccnc1,tbubrettphos-pd-g3,MTBD,DMSO,11.195256
465,Brc1cccnc1,tbubrettphos-pd-g3,BTMG,DMSO,10.7277565
466,Brc1cccnc1,tbubrettphos-pd-g3,BEMP,DMSO,2.2030776
467,Brc1cccnc1,tbubrettphos-pd-g3,BTTP,DMSO,7.1953564
468,Brc1cccnc1,tbubrettphos-pd-g3,P2Et,DMSO,4.937039
469,Brc1cccnc1,rockphos-pd-g3,DBU,DMSO,4.3641233
470,Brc1cccnc1,rockphos-pd-g3,MTBD,DMSO,10.4813385
471,Brc1cccnc1,rockphos-pd-g3,BTMG,DMSO,9.583025
472,Brc1cccnc1,rockphos-pd-g3,BEMP,DMSO,3.404685
473,Brc1cccnc1,rockphos-pd-g3,BTTP,DMSO,6.038065
474,Brc1cccnc1,rockphos-pd-g3,P2Et,DMSO,3.1695685
475,Brc1cccnc1,adbrettphos-pd-g3,DBU,DMSO,11.120087
476,Brc1cccnc1,adbrettphos-pd-g3,MTBD,DMSO,11.664631
477,Brc1cccnc1,adbrettphos-pd-g3,BTMG,DMSO,11.431986
478,Brc1cccnc1,adbrettphos-pd-g3,BEMP,DMSO,3.6960485
479,Brc1cccnc1,adbrettphos-pd-g3,BTTP,DMSO,5.8584805
480,Brc1cccnc1,adbrettphos-pd-g3,P2Et,DMSO,5.3844485
481,Brc1cccnc1,binap-pd-g3,DBU,DMSO,0
482,Brc1cccnc1,binap-pd-g3,MTBD,DMSO,0
483,Brc1cccnc1,binap-pd-g3,BTMG,DMSO,0
484,Brc1cccnc1,binap-pd-g3,BEMP,DMSO,0
485,Brc1cccnc1,binap-pd-g3,BTTP,DMSO,0
486,Brc1cccnc1,binap-pd-g3,P2Et,DMSO,0
487,Brc1cccnc1,dppf-pd-g3,DBU,DMSO,0
488,Brc1cccnc1,dppf-pd-g3,MTBD,DMSO,0
489,Brc1cccnc1,dppf-pd-g3,BTMG,DMSO,0
490,Brc1cccnc1,dppf-pd-g3,BEMP,DMSO,0
491,Brc1cccnc1,dppf-pd-g3,BTTP,DMSO,0
492,Brc1cccnc1,dppf-pd-g3,P2Et,DMSO,0
493,Brc1cccnc1,xantphos-pd-g2,DBU,DMSO,0
494,Brc1cccnc1,xantphos-pd-g2,MTBD,DMSO,0
495,Brc1cccnc1,xantphos-pd-g2,BTMG,DMSO,0
496,Brc1cccnc1,xantphos-pd-g2,BEMP,DMSO,0
497,Brc1cccnc1,xantphos-pd-g2,BTTP,DMSO,0
498,Brc1cccnc1,xantphos-pd-g2,P2Et,DMSO,0
499,Brc1cccnc1,tbu3p-pd-g2,DBU,DMSO,0
500,Brc1cccnc1,tbu3p-pd-g2,MTBD,DMSO,0
501,Brc1cccnc1,tbu3p-pd-g2,BTMG,DMSO,0
502,Brc1cccnc1,tbu3p-pd-g2,BEMP,DMSO,0
503,Brc1cccnc1,tbu3p-pd-g2,BTTP,DMSO,0
504,Brc1cccnc1,tbu3p-pd-g2,P2Et,DMSO,0
505,Brc1cccnc1,ppa-pd-g3,DBU,DMSO,0
506,Brc1cccnc1,ppa-pd-g3,MTBD,DMSO,0
507,Brc1cccnc1,ppa-pd-g3,BTMG,DMSO,0
508,Brc1cccnc1,ppa-pd-g3,BEMP,DMSO,0
509,Brc1cccnc1,ppa-pd-g3,BTTP,DMSO,0
510,Brc1cccnc1,ppa-pd-g3,P2Et,DMSO,0
511,Brc1cccnc1,aphos-pd-g3,DBU,DMSO,0
512,Brc1cccnc1,aphos-pd-g3,MTBD,DMSO,0
513,Brc1cccnc1,aphos-pd-g3,BTMG,DMSO,0
514,Brc1cccnc1,aphos-pd-g3,BEMP,DMSO,0
515,Brc1cccnc1,aphos-pd-g3,BTTP,DMSO,0
516,Brc1cccnc1,aphos-pd-g3,P2Et,DMSO,0
517,Brc1cccnc1,xphos-pd-g3,DBU,DMSO,0
518,Brc1cccnc1,xphos-pd-g3,MTBD,DMSO,0.2529979
519,Brc1cccnc1,xphos-pd-g3,BTMG,DMSO,0
520,Brc1cccnc1,xphos-pd-g3,BEMP,DMSO,0
521,Brc1cccnc1,xphos-pd-g3,BTTP,DMSO,0
522,Brc1cccnc1,xphos-pd-g3,P2Et,DMSO,0
523,Brc1cccnc1,ruphos-pd-g2,DBU,DMSO,0
524,Brc1cccnc1,ruphos-pd-g2,MTBD,DMSO,0
525,Brc1cccnc1,ruphos-pd-g2,BTMG,DMSO,0
526,Brc1cccnc1,ruphos-pd-g2,BEMP,DMSO,0
527,Brc1cccnc1,ruphos-pd-g2,BTTP,DMSO,0
528,Brc1cccnc1,ruphos-pd-g2,P2Et,DMSO,0
529,Brc1cccnc1,dtbpf-pd-g3,DBU,DMSO,0
530,Brc1cccnc1,dtbpf-pd-g3,MTBD,DMSO,0
531,Brc1cccnc1,dtbpf-pd-g3,BTMG,DMSO,0
532,Brc1cccnc1,dtbpf-pd-g3,BEMP,DMSO,0
533,Brc1cccnc1,dtbpf-pd-g3,BTTP,DMSO,0
534,Brc1cccnc1,dtbpf-pd-g3,P2Et,DMSO,0
535,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,DBU,DMSO,0
536,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,MTBD,DMSO,0
537,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,BTMG,DMSO,0
538,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,BEMP,DMSO,0
539,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,BTTP,DMSO,0
540,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,P2Et,DMSO,0
541,Brc1cccnc1,mordalphos-pd-g3,DBU,DMSO,0
542,Brc1cccnc1,mordalphos-pd-g3,MTBD,DMSO,0
543,Brc1cccnc1,mordalphos-pd-g3,BTMG,DMSO,0
544,Brc1cccnc1,mordalphos-pd-g3,BEMP,DMSO,0
545,Brc1cccnc1,mordalphos-pd-g3,BTTP,DMSO,0
546,Brc1cccnc1,mordalphos-pd-g3,P2Et,DMSO,0.040654633
547,Brc1cccnc1,brettphos-pd-g3,DBU,DMSO,0
548,Brc1cccnc1,brettphos-pd-g3,MTBD,DMSO,0
549,Brc1cccnc1,brettphos-pd-g3,BTMG,DMSO,0.27162102
550,Brc1cccnc1,brettphos-pd-g3,BEMP,DMSO,0
551,Brc1cccnc1,brettphos-pd-g3,BTTP,DMSO,0.091587536
552,Brc1cccnc1,brettphos-pd-g3,P2Et,DMSO,0.2713679
553,Brc1cccnc1,tbuxphos-pd-g3,DBU,DMSO,0
554,Brc1cccnc1,tbuxphos-pd-g3,MTBD,DMSO,0
555,Brc1cccnc1,tbuxphos-pd-g3,BTMG,DMSO,0
556,Brc1cccnc1,tbuxphos-pd-g3,BEMP,DMSO,0
557,Brc1cccnc1,tbuxphos-pd-g3,BTTP,DMSO,0
558,Brc1cccnc1,tbuxphos-pd-g3,P2Et,DMSO,2.4811203
559,Brc1cccnc1,tbubrettphos-pd-g3,DBU,DMSO,0
560,Brc1cccnc1,tbubrettphos-pd-g3,MTBD,DMSO,0.54551834
561,Brc1cccnc1,tbubrettphos-pd-g3,BTMG,DMSO,0.4590864
562,Brc1cccnc1,tbubrettphos-pd-g3,BEMP,DMSO,0
563,Brc1cccnc1,tbubrettphos-pd-g3,BTTP,DMSO,0
564,Brc1cccnc1,tbubrettphos-pd-g3,P2Et,DMSO,2.2352815
565,Brc1cccnc1,rockphos-pd-g3,DBU,DMSO,0
566,Brc1cccnc1,rockphos-pd-g3,MTBD,DMSO,0.42792118
567,Brc1cccnc1,rockphos-pd-g3,BTMG,DMSO,0.3595256
568,Brc1cccnc1,rockphos-pd-g3,BEMP,DMSO,0
569,Brc1cccnc1,rockphos-pd-g3,BTTP,DMSO,0
570,Brc1cccnc1,rockphos-pd-g3,P2Et,DMSO,1.6629599
571,Brc1cccnc1,adbrettphos-pd-g3,DBU,DMSO,0.7471989
572,Brc1cccnc1,adbrettphos-pd-g3,MTBD,DMSO,0.8277617
573,Brc1cccnc1,adbrettphos-pd-g3,BTMG,DMSO,0.4656243
574,Brc1cccnc1,adbrettphos-pd-g3,BEMP,DMSO,0
575,Brc1cccnc1,adbrettphos-pd-g3,BTTP,DMSO,0
576,Brc1cccnc1,adbrettphos-pd-g3,P2Et,DMSO,2.604809
577,Brc1cccnc1,binap-pd-g3,DBU,DMSO,0
578,Brc1cccnc1,binap-pd-g3,MTBD,DMSO,0
579,Brc1cccnc1,binap-pd-g3,BTMG,DMSO,0
580,Brc1cccnc1,binap-pd-g3,BEMP,DMSO,0
581,Brc1cccnc1,binap-pd-g3,BTTP,DMSO,0
582,Brc1cccnc1,binap-pd-g3,P2Et,DMSO,0
583,Brc1cccnc1,dppf-pd-g3,DBU,DMSO,0
584,Brc1cccnc1,dppf-pd-g3,MTBD,DMSO,0
585,Brc1cccnc1,dppf-pd-g3,BTMG,DMSO,0
586,Brc1cccnc1,dppf-pd-g3,BEMP,DMSO,0
587,Brc1cccnc1,dppf-pd-g3,BTTP,DMSO,0
588,Brc1cccnc1,dppf-pd-g3,P2Et,DMSO,0
589,Brc1cccnc1,xantphos-pd-g2,DBU,DMSO,0
590,Brc1cccnc1,xantphos-pd-g2,MTBD,DMSO,0
591,Brc1cccnc1,xantphos-pd-g2,BTMG,DMSO,0
592,Brc1cccnc1,xantphos-pd-g2,BEMP,DMSO,0
593,Brc1cccnc1,xantphos-pd-g2,BTTP,DMSO,0.10820655
594,Brc1cccnc1,xantphos-pd-g2,P2Et,DMSO,0
595,Brc1cccnc1,tbu3p-pd-g2,DBU,DMSO,0
596,Brc1cccnc1,tbu3p-pd-g2,MTBD,DMSO,0
597,Brc1cccnc1,tbu3p-pd-g2,BTMG,DMSO,0
598,Brc1cccnc1,tbu3p-pd-g2,BEMP,DMSO,0
599,Brc1cccnc1,tbu3p-pd-g2,BTTP,DMSO,0
600,Brc1cccnc1,tbu3p-pd-g2,P2Et,DMSO,0
601,Brc1cccnc1,ppa-pd-g3,DBU,DMSO,0
602,Brc1cccnc1,ppa-pd-g3,MTBD,DMSO,0
603,Brc1cccnc1,ppa-pd-g3,BTMG,DMSO,0
604,Brc1cccnc1,ppa-pd-g3,BEMP,DMSO,0
605,Brc1cccnc1,ppa-pd-g3,BTTP,DMSO,0
606,Brc1cccnc1,ppa-pd-g3,P2Et,DMSO,0
607,Brc1cccnc1,aphos-pd-g3,DBU,DMSO,0
608,Brc1cccnc1,aphos-pd-g3,MTBD,DMSO,0
609,Brc1cccnc1,aphos-pd-g3,BTMG,DMSO,0
610,Brc1cccnc1,aphos-pd-g3,BEMP,DMSO,0
611,Brc1cccnc1,aphos-pd-g3,BTTP,DMSO,0
612,Brc1cccnc1,aphos-pd-g3,P2Et,DMSO,0
613,Brc1cccnc1,xphos-pd-g3,DBU,DMSO,0
614,Brc1cccnc1,xphos-pd-g3,MTBD,DMSO,0.3997491
615,Brc1cccnc1,xphos-pd-g3,BTMG,DMSO,0
616,Brc1cccnc1,xphos-pd-g3,BEMP,DMSO,0
617,Brc1cccnc1,xphos-pd-g3,BTTP,DMSO,0
618,Brc1cccnc1,xphos-pd-g3,P2Et,DMSO,0
619,Brc1cccnc1,ruphos-pd-g2,DBU,DMSO,0
620,Brc1cccnc1,ruphos-pd-g2,MTBD,DMSO,0
621,Brc1cccnc1,ruphos-pd-g2,BTMG,DMSO,0
622,Brc1cccnc1,ruphos-pd-g2,BEMP,DMSO,0
623,Brc1cccnc1,ruphos-pd-g2,BTTP,DMSO,0
624,Brc1cccnc1,ruphos-pd-g2,P2Et,DMSO,0.20623232
625,Brc1cccnc1,dtbpf-pd-g3,DBU,DMSO,0
626,Brc1cccnc1,dtbpf-pd-g3,MTBD,DMSO,0
627,Brc1cccnc1,dtbpf-pd-g3,BTMG,DMSO,0
628,Brc1cccnc1,dtbpf-pd-g3,BEMP,DMSO,0
629,Brc1cccnc1,dtbpf-pd-g3,BTTP,DMSO,0.2291898
630,Brc1cccnc1,dtbpf-pd-g3,P2Et,DMSO,1.2594153
631,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,DBU,DMSO,0
632,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,MTBD,DMSO,0
633,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,BTMG,DMSO,0
634,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,BEMP,DMSO,0
635,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,BTTP,DMSO,0
636,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,P2Et,DMSO,0
637,Brc1cccnc1,mordalphos-pd-g3,DBU,DMSO,0
638,Brc1cccnc1,mordalphos-pd-g3,MTBD,DMSO,0
639,Brc1cccnc1,mordalphos-pd-g3,BTMG,DMSO,0
640,Brc1cccnc1,mordalphos-pd-g3,BEMP,DMSO,0
641,Brc1cccnc1,mordalphos-pd-g3,BTTP,DMSO,0
642,Brc1cccnc1,mordalphos-pd-g3,P2Et,DMSO,0
643,Brc1cccnc1,brettphos-pd-g3,DBU,DMSO,0
644,Brc1cccnc1,brettphos-pd-g3,MTBD,DMSO,1.1988516
645,Brc1cccnc1,brettphos-pd-g3,BTMG,DMSO,1.2456254
646,Brc1cccnc1,brettphos-pd-g3,BEMP,DMSO,0.7967289
647,Brc1cccnc1,brettphos-pd-g3,BTTP,DMSO,2.1818628
648,Brc1cccnc1,brettphos-pd-g3,P2Et,DMSO,1.7321558
649,Brc1cccnc1,tbuxphos-pd-g3,DBU,DMSO,6.924061
650,Brc1cccnc1,tbuxphos-pd-g3,MTBD,DMSO,10.066702
651,Brc1cccnc1,tbuxphos-pd-g3,BTMG,DMSO,7.401721
652,Brc1cccnc1,tbuxphos-pd-g3,BEMP,DMSO,0.6546171
653,Brc1cccnc1,tbuxphos-pd-g3,BTTP,DMSO,3.837988
654,Brc1cccnc1,tbuxphos-pd-g3,P2Et,DMSO,9.518041
655,Brc1cccnc1,tbubrettphos-pd-g3,DBU,DMSO,0.46770713
656,Brc1cccnc1,tbubrettphos-pd-g3,MTBD,DMSO,7.37807
657,Brc1cccnc1,tbubrettphos-pd-g3,BTMG,DMSO,2.414981
658,Brc1cccnc1,tbubrettphos-pd-g3,BEMP,DMSO,0.67807746
659,Brc1cccnc1,tbubrettphos-pd-g3,BTTP,DMSO,1.1924642
660,Brc1cccnc1,tbubrettphos-pd-g3,P2Et,DMSO,2.0117474
661,Brc1cccnc1,rockphos-pd-g3,DBU,DMSO,0.300042
662,Brc1cccnc1,rockphos-pd-g3,MTBD,DMSO,1.0235059
663,Brc1cccnc1,rockphos-pd-g3,BTMG,DMSO,0.93128574
664,Brc1cccnc1,rockphos-pd-g3,BEMP,DMSO,0.59080255
665,Brc1cccnc1,rockphos-pd-g3,BTTP,DMSO,0.5133881
666,Brc1cccnc1,rockphos-pd-g3,P2Et,DMSO,0
667,Brc1cccnc1,adbrettphos-pd-g3,DBU,DMSO,0.3670991
668,Brc1cccnc1,adbrettphos-pd-g3,MTBD,DMSO,2.9994588
669,Brc1cccnc1,adbrettphos-pd-g3,BTMG,DMSO,0.7747431
670,Brc1cccnc1,adbrettphos-pd-g3,BEMP,DMSO,0.5497592
671,Brc1cccnc1,adbrettphos-pd-g3,BTTP,DMSO,0.5590796
672,Brc1cccnc1,adbrettphos-pd-g3,P2Et,DMSO,2.0956378
673,Brc1cccnc1,binap-pd-g3,DBU,DMSO,0
674,Brc1cccnc1,binap-pd-g3,MTBD,DMSO,0
675,Brc1cccnc1,binap-pd-g3,BTMG,DMSO,0
676,Brc1cccnc1,binap-pd-g3,BEMP,DMSO,0
677,Brc1cccnc1,binap-pd-g3,BTTP,DMSO,0
678,Brc1cccnc1,binap-pd-g3,P2Et,DMSO,0
679,Brc1cccnc1,dppf-pd-g3,DBU,DMSO,0
680,Brc1cccnc1,dppf-pd-g3,MTBD,DMSO,0
681,Brc1cccnc1,dppf-pd-g3,BTMG,DMSO,0
682,Brc1cccnc1,dppf-pd-g3,BEMP,DMSO,0
683,Brc1cccnc1,dppf-pd-g3,BTTP,DMSO,0
684,Brc1cccnc1,dppf-pd-g3,P2Et,DMSO,0
685,Brc1cccnc1,xantphos-pd-g2,DBU,DMSO,0
686,Brc1cccnc1,xantphos-pd-g2,MTBD,DMSO,0
687,Brc1cccnc1,xantphos-pd-g2,BTMG,DMSO,0
688,Brc1cccnc1,xantphos-pd-g2,BEMP,DMSO,0
689,Brc1cccnc1,xantphos-pd-g2,BTTP,DMSO,0
690,Brc1cccnc1,xantphos-pd-g2,P2Et,DMSO,0
691,Brc1cccnc1,tbu3p-pd-g2,DBU,DMSO,0
692,Brc1cccnc1,tbu3p-pd-g2,MTBD,DMSO,0
693,Brc1cccnc1,tbu3p-pd-g2,BTMG,DMSO,0
694,Brc1cccnc1,tbu3p-pd-g2,BEMP,DMSO,0
695,Brc1cccnc1,tbu3p-pd-g2,BTTP,DMSO,0
696,Brc1cccnc1,tbu3p-pd-g2,P2Et,DMSO,0
697,Brc1cccnc1,ppa-pd-g3,DBU,DMSO,0
698,Brc1cccnc1,ppa-pd-g3,MTBD,DMSO,0
699,Brc1cccnc1,ppa-pd-g3,BTMG,DMSO,0
700,Brc1cccnc1,ppa-pd-g3,BEMP,DMSO,0
701,Brc1cccnc1,ppa-pd-g3,BTTP,DMSO,0
702,Brc1cccnc1,ppa-pd-g3,P2Et,DMSO,0
703,Brc1cccnc1,aphos-pd-g3,DBU,DMSO,0
704,Brc1cccnc1,aphos-pd-g3,MTBD,DMSO,0
705,Brc1cccnc1,aphos-pd-g3,BTMG,DMSO,0
706,Brc1cccnc1,aphos-pd-g3,BEMP,DMSO,0
707,Brc1cccnc1,aphos-pd-g3,BTTP,DMSO,0
708,Brc1cccnc1,aphos-pd-g3,P2Et,DMSO,0
709,Brc1cccnc1,xphos-pd-g3,DBU,DMSO,0
710,Brc1cccnc1,xphos-pd-g3,MTBD,DMSO,0
711,Brc1cccnc1,xphos-pd-g3,BTMG,DMSO,0
712,Brc1cccnc1,xphos-pd-g3,BEMP,DMSO,0
713,Brc1cccnc1,xphos-pd-g3,BTTP,DMSO,0
714,Brc1cccnc1,xphos-pd-g3,P2Et,DMSO,0
715,Brc1cccnc1,ruphos-pd-g2,DBU,DMSO,0
716,Brc1cccnc1,ruphos-pd-g2,MTBD,DMSO,0
717,Brc1cccnc1,ruphos-pd-g2,BTMG,DMSO,0
718,Brc1cccnc1,ruphos-pd-g2,BEMP,DMSO,0
719,Brc1cccnc1,ruphos-pd-g2,BTTP,DMSO,0
720,Brc1cccnc1,ruphos-pd-g2,P2Et,DMSO,0
721,Brc1cccnc1,dtbpf-pd-g3,DBU,DMSO,0
722,Brc1cccnc1,dtbpf-pd-g3,MTBD,DMSO,0
723,Brc1cccnc1,dtbpf-pd-g3,BTMG,DMSO,0
724,Brc1cccnc1,dtbpf-pd-g3,BEMP,DMSO,0
725,Brc1cccnc1,dtbpf-pd-g3,BTTP,DMSO,0
726,Brc1cccnc1,dtbpf-pd-g3,P2Et,DMSO,0
727,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,DBU,DMSO,0
728,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,MTBD,DMSO,0
729,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,BTMG,DMSO,0
730,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,BEMP,DMSO,0
731,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,BTTP,DMSO,0
732,Brc1cccnc1,josiphos-sl-j009-1-pd-g3,P2Et,DMSO,0
733,Brc1cccnc1,mordalphos-pd-g3,DBU,DMSO,0
734,Brc1cccnc1,mordalphos-pd-g3,MTBD,DMSO,0
735,Brc1cccnc1,mordalphos-pd-g3,BTMG,DMSO,0
736,Brc1cccnc1,mordalphos-pd-g3,BEMP,DMSO,0
737,Brc1cccnc1,mordalphos-pd-g3,BTTP,DMSO,0
738,Brc1cccnc1,mordalphos-pd-g3,P2Et,DMSO,0
739,Brc1cccnc1,brettphos-pd-g3,DBU,DMSO,0
740,Brc1cccnc1,brettphos-pd-g3,MTBD,DMSO,0
741,Brc1cccnc1,brettphos-pd-g3,BTMG,DMSO,0
742,Brc1cccnc1,brettphos-pd-g3,BEMP,DMSO,0
743,Brc1cccnc1,brettphos-pd-g3,BTTP,DMSO,0
744,Brc1cccnc1,brettphos-pd-g3,P2Et,DMSO,0
745,Brc1cccnc1,tbuxphos-pd-g3,DBU,DMSO,2.7116153
746,Brc1cccnc1,tbuxphos-pd-g3,MTBD,DMSO,3.1313174
747,Brc1cccnc1,tbuxphos-pd-g3,BTMG,DMSO,2.8719897
748,Brc1cccnc1,tbuxphos-pd-g3,BEMP,DMSO,1.4699507
749,Brc1cccnc1,tbuxphos-pd-g3,BTTP,DMSO,1.1950998
750,Brc1cccnc1,tbuxphos-pd-g3,P2Et,DMSO,0.2922228
751,Brc1cccnc1,tbubrettphos-pd-g3,DBU,DMSO,4.0283794
752,Brc1cccnc1,tbubrettphos-pd-g3,MTBD,DMSO,3.9299378
